Source,Target,Type,Weight
6796,193,undirected,1
6796,1525,undirected,1
6796,95,undirected,1
6796,937,undirected,1
6796,2847,undirected,1
6796,2848,undirected,1
6796,2849,undirected,1
6796,2850,undirected,1
6796,889,undirected,1
6796,1996,undirected,1
6796,721,undirected,1
6797,872,undirected,1
6797,168,undirected,1
6797,1280,undirected,1
6797,2851,undirected,1
6797,2852,undirected,1
6797,71,undirected,1
6797,384,undirected,1
6797,21,undirected,1
6797,2853,undirected,1
6797,2854,undirected,1
6797,1748,undirected,1
6797,639,undirected,1
6797,487,undirected,1
6797,33,undirected,1
6797,2784,undirected,1
6797,2855,undirected,1
6797,2856,undirected,1
6797,2857,undirected,1
6797,491,undirected,1
6797,2858,undirected,1
6797,2859,undirected,1
6797,1888,undirected,1
6797,63,undirected,1
6797,2860,undirected,1
6797,2861,undirected,1
6797,92,undirected,1
6797,2862,undirected,1
6797,92,undirected,1
6797,2863,undirected,1
6797,2864,undirected,1
6797,56,undirected,1
6797,2865,undirected,1
6797,1046,undirected,1
6797,1748,undirected,1
6797,224,undirected,1
6797,936,undirected,1
6797,2866,undirected,1
6797,63,undirected,1
6797,1910,undirected,1
6797,64,undirected,1
6797,1142,undirected,1
6797,2867,undirected,1
6798,2868,undirected,1
6798,2869,undirected,1
6798,169,undirected,1
6798,2870,undirected,1
6798,2871,undirected,1
6798,2872,undirected,1
6798,99,undirected,1
6798,628,undirected,1
6798,1935,undirected,1
6798,943,undirected,1
6798,2873,undirected,1
6798,322,undirected,1
6798,15,undirected,1
6798,2874,undirected,1
6798,2875,undirected,1
6798,535,undirected,1
6798,1585,undirected,1
6798,19,undirected,1
6798,2876,undirected,1
6798,142,undirected,1
6798,2877,undirected,1
6798,22,undirected,1
6798,23,undirected,1
6798,2878,undirected,1
6798,26,undirected,1
6798,2879,undirected,1
6798,2880,undirected,1
6798,28,undirected,1
6798,278,undirected,1
6798,2881,undirected,1
6798,481,undirected,1
6798,572,undirected,1
6798,315,undirected,1
6798,34,undirected,1
6798,2882,undirected,1
6798,2883,undirected,1
6798,2884,undirected,1
6798,959,undirected,1
6798,1383,undirected,1
6798,2885,undirected,1
6798,2886,undirected,1
6798,2887,undirected,1
6798,83,undirected,1
6798,473,undirected,1
6798,2888,undirected,1
6798,2889,undirected,1
6798,170,undirected,1
6798,2890,undirected,1
6798,49,undirected,1
6798,2869,undirected,1
6798,250,undirected,1
6798,157,undirected,1
6798,327,undirected,1
6798,846,undirected,1
6798,1009,undirected,1
6798,2260,undirected,1
6798,164,undirected,1
6798,194,undirected,1
6798,2891,undirected,1
6798,2892,undirected,1
6798,2893,undirected,1
6798,2680,undirected,1
6798,2894,undirected,1
6798,376,undirected,1
6798,773,undirected,1
6798,889,undirected,1
6798,262,undirected,1
6798,131,undirected,1
6799,1872,undirected,1
6799,2895,undirected,1
6799,2896,undirected,1
6799,2897,undirected,1
6799,2898,undirected,1
6799,2899,undirected,1
6799,801,undirected,1
6799,71,undirected,1
6799,575,undirected,1
6799,2900,undirected,1
6799,2901,undirected,1
6799,25,undirected,1
6799,2902,undirected,1
6799,26,undirected,1
6799,2903,undirected,1
6799,2904,undirected,1
6799,2905,undirected,1
6799,2906,undirected,1
6799,289,undirected,1
6799,2907,undirected,1
6799,457,undirected,1
6799,92,undirected,1
6799,2908,undirected,1
6799,2909,undirected,1
6799,2910,undirected,1
6799,56,undirected,1
6799,2911,undirected,1
6799,2912,undirected,1
6799,2913,undirected,1
6799,1748,undirected,1
6799,884,undirected,1
6799,688,undirected,1
6799,1872,undirected,1
6799,63,undirected,1
6799,2010,undirected,1
6799,2914,undirected,1
6799,2915,undirected,1
6685,170,undirected,1
6685,232,undirected,1
6685,534,undirected,1
6685,170,undirected,1
6685,387,undirected,1
6685,136,undirected,1
6685,71,undirected,1
6685,138,undirected,1
6685,535,undirected,1
6685,536,undirected,1
6685,537,undirected,1
6685,538,undirected,1
6685,284,undirected,1
6685,151,undirected,1
6685,243,undirected,1
6685,539,undirected,1
6685,540,undirected,1
6685,340,undirected,1
6685,295,undirected,1
6685,541,undirected,1
6685,542,undirected,1
6685,191,undirected,1
6685,92,undirected,1
6685,156,undirected,1
6685,92,undirected,1
6685,543,undirected,1
6685,56,undirected,1
6685,57,undirected,1
6685,95,undirected,1
6685,544,undirected,1
6685,545,undirected,1
6800,2916,undirected,1
6800,264,undirected,1
6800,2896,undirected,1
6800,2124,undirected,1
6800,2897,undirected,1
6800,2898,undirected,1
6800,2899,undirected,1
6800,801,undirected,1
6800,2652,undirected,1
6800,575,undirected,1
6800,255,undirected,1
6800,71,undirected,1
6800,2900,undirected,1
6800,2917,undirected,1
6800,2901,undirected,1
6800,2918,undirected,1
6800,2919,undirected,1
6800,177,undirected,1
6800,2902,undirected,1
6800,26,undirected,1
6800,27,undirected,1
6800,2903,undirected,1
6800,2920,undirected,1
6800,25,undirected,1
6800,2905,undirected,1
6800,840,undirected,1
6800,2921,undirected,1
6800,2922,undirected,1
6800,2907,undirected,1
6800,492,undirected,1
6800,2923,undirected,1
6800,295,undirected,1
6800,2924,undirected,1
6800,457,undirected,1
6800,2925,undirected,1
6800,305,undirected,1
6800,92,undirected,1
6800,156,undirected,1
6800,2910,undirected,1
6800,2909,undirected,1
6800,56,undirected,1
6800,2911,undirected,1
6800,2912,undirected,1
6800,2913,undirected,1
6800,2926,undirected,1
6800,1748,undirected,1
6800,2927,undirected,1
6800,884,undirected,1
6800,688,undirected,1
6800,1142,undirected,1
6800,499,undirected,1
6800,1872,undirected,1
6800,225,undirected,1
6800,63,undirected,1
6800,2010,undirected,1
6800,2928,undirected,1
6800,291,undirected,1
6800,131,undirected,1
6801,599,undirected,1
6801,10,undirected,1
6801,2929,undirected,1
6801,609,undirected,1
6801,566,undirected,1
6801,352,undirected,1
6801,19,undirected,1
6801,2315,undirected,1
6801,2930,undirected,1
6801,863,undirected,1
6801,2931,undirected,1
6801,2932,undirected,1
6801,106,undirected,1
6801,566,undirected,1
6801,2933,undirected,1
6801,609,undirected,1
6801,243,undirected,1
6801,40,undirected,1
6801,2934,undirected,1
6801,2935,undirected,1
6801,2936,undirected,1
6801,2937,undirected,1
6801,246,undirected,1
6801,296,undirected,1
6801,457,undirected,1
6801,584,undirected,1
6801,92,undirected,1
6801,156,undirected,1
6801,56,undirected,1
6801,2938,undirected,1
6801,2939,undirected,1
6801,252,undirected,1
6801,436,undirected,1
6801,224,undirected,1
6801,2940,undirected,1
6802,1451,undirected,1
6802,2941,undirected,1
6802,1261,undirected,1
6802,71,undirected,1
6802,2942,undirected,1
6802,19,undirected,1
6802,761,undirected,1
6802,660,undirected,1
6802,2503,undirected,1
6802,81,undirected,1
6802,2943,undirected,1
6802,49,undirected,1
6802,2944,undirected,1
6802,457,undirected,1
6802,190,undirected,1
6802,56,undirected,1
6802,2945,undirected,1
6802,2946,undirected,1
6802,60,undirected,1
6802,2947,undirected,1
6802,164,undirected,1
6802,2948,undirected,1
6802,2949,undirected,1
6802,2950,undirected,1
6802,2951,undirected,1
6802,113,undirected,1
6802,272,undirected,1
6802,205,undirected,1
6802,2952,undirected,1
6802,2953,undirected,1
6802,2954,undirected,1
6802,21,undirected,1
6802,2955,undirected,1
6802,2956,undirected,1
6802,1269,undirected,1
6802,625,undirected,1
6802,1336,undirected,1
6802,840,undirected,1
6802,539,undirected,1
6802,2957,undirected,1
6802,82,undirected,1
6802,1869,undirected,1
6802,403,undirected,1
6802,2958,undirected,1
6802,155,undirected,1
6802,2959,undirected,1
6802,523,undirected,1
6802,2960,undirected,1
6802,778,undirected,1
6802,2961,undirected,1
6802,2962,undirected,1
6802,2963,undirected,1
6802,773,undirected,1
6802,655,undirected,1
6802,2964,undirected,1
6802,99,undirected,1
6802,2124,undirected,1
6802,1829,undirected,1
6802,2965,undirected,1
6802,20,undirected,1
6802,389,undirected,1
6802,1463,undirected,1
6802,26,undirected,1
6802,177,undirected,1
6802,2966,undirected,1
6802,183,undirected,1
6802,2967,undirected,1
6802,1035,undirected,1
6802,2968,undirected,1
6802,2969,undirected,1
6802,44,undirected,1
6802,2970,undirected,1
6802,92,undirected,1
6802,2971,undirected,1
6802,2972,undirected,1
6802,193,undirected,1
6802,63,undirected,1
6802,126,undirected,1
6802,531,undirected,1
6802,291,undirected,1
6802,2973,undirected,1
6802,2974,undirected,1
6802,2975,undirected,1
6802,2976,undirected,1
6802,134,undirected,1
6802,137,undirected,1
6802,416,undirected,1
6802,386,undirected,1
6802,387,undirected,1
6802,1905,undirected,1
6802,2977,undirected,1
6802,1334,undirected,1
6802,1397,undirected,1
6802,2165,undirected,1
6802,2978,undirected,1
6802,632,undirected,1
6802,2979,undirected,1
6802,295,undirected,1
6802,1766,undirected,1
6802,2980,undirected,1
6802,119,undirected,1
6802,1781,undirected,1
6802,2981,undirected,1
6802,156,undirected,1
6802,2097,undirected,1
6802,2982,undirected,1
6802,163,undirected,1
6802,1005,undirected,1
6803,858,undirected,1
6803,609,undirected,1
6803,2983,undirected,1
6803,859,undirected,1
6803,860,undirected,1
6803,2984,undirected,1
6803,322,undirected,1
6803,2985,undirected,1
6803,861,undirected,1
6803,862,undirected,1
6803,863,undirected,1
6803,35,undirected,1
6803,184,undirected,1
6803,368,undirected,1
6803,609,undirected,1
6803,52,undirected,1
6803,40,undirected,1
6803,243,undirected,1
6803,864,undirected,1
6803,862,undirected,1
6803,49,undirected,1
6803,865,undirected,1
6803,50,undirected,1
6803,63,undirected,1
6803,368,undirected,1
6803,2986,undirected,1
6803,866,undirected,1
6803,867,undirected,1
6803,770,undirected,1
6803,2987,undirected,1
6803,868,undirected,1
6803,870,undirected,1
6803,123,undirected,1
850,232,undirected,1
850,2988,undirected,1
850,609,undirected,1
850,2785,undirected,1
850,566,undirected,1
850,266,undirected,1
850,811,undirected,1
850,850,undirected,1
850,2989,undirected,1
850,138,undirected,1
850,600,undirected,1
850,2990,undirected,1
850,2991,undirected,1
850,1363,undirected,1
850,2992,undirected,1
850,2993,undirected,1
850,2994,undirected,1
850,368,undirected,1
850,2995,undirected,1
850,1438,undirected,1
850,2996,undirected,1
850,1566,undirected,1
850,2997,undirected,1
850,2998,undirected,1
850,1444,undirected,1
850,2999,undirected,1
850,92,undirected,1
850,156,undirected,1
850,56,undirected,1
850,2728,undirected,1
850,3000,undirected,1
850,3001,undirected,1
850,163,undirected,1
850,3002,undirected,1
850,1445,undirected,1
850,129,undirected,1
850,599,undirected,1
850,566,undirected,1
850,134,undirected,1
850,3003,undirected,1
850,71,undirected,1
850,138,undirected,1
850,26,undirected,1
850,3004,undirected,1
850,3005,undirected,1
850,3006,undirected,1
850,185,undirected,1
850,153,undirected,1
850,2995,undirected,1
850,3007,undirected,1
850,1438,undirected,1
850,1444,undirected,1
850,92,undirected,1
850,156,undirected,1
850,56,undirected,1
850,3000,undirected,1
850,163,undirected,1
850,3008,undirected,1
850,847,undirected,1
850,1445,undirected,1
850,3009,undirected,1
850,129,undirected,1
6693,168,undirected,1
6693,51,undirected,1
6693,548,undirected,1
6693,549,undirected,1
6693,550,undirected,1
6693,353,undirected,1
6693,88,undirected,1
6693,415,undirected,1
6693,322,undirected,1
6693,384,undirected,1
6693,71,undirected,1
6693,16,undirected,1
6693,551,undirected,1
6693,19,undirected,1
6693,690,undirected,1
6693,481,undirected,1
6693,549,undirected,1
6693,391,undirected,1
6693,33,undirected,1
6693,151,undirected,1
6693,124,undirected,1
6693,553,undirected,1
6693,296,undirected,1
6693,295,undirected,1
6693,554,undirected,1
6693,52,undirected,1
6693,455,undirected,1
6693,457,undirected,1
6693,556,undirected,1
6693,191,undirected,1
6693,250,undirected,1
6693,92,undirected,1
6693,156,undirected,1
6693,409,undirected,1
6693,56,undirected,1
6693,92,undirected,1
6693,57,undirected,1
6693,557,undirected,1
6693,558,undirected,1
6693,559,undirected,1
6693,560,undirected,1
6693,561,undirected,1
6693,562,undirected,1
2116,3,undirected,1
2116,13,undirected,1
2116,3010,undirected,1
2116,71,undirected,1
2116,3011,undirected,1
2116,21,undirected,1
2116,177,undirected,1
2116,787,undirected,1
2116,3012,undirected,1
2116,3013,undirected,1
2116,3014,undirected,1
2116,3015,undirected,1
2116,47,undirected,1
2116,55,undirected,1
2116,56,undirected,1
2116,3016,undirected,1
2116,225,undirected,1
2116,64,undirected,1
2116,3017,undirected,1
2116,46,undirected,1
2116,3018,undirected,1
2116,68,undirected,1
6804,353,undirected,1
6804,3019,undirected,1
6804,71,undirected,1
6804,3020,undirected,1
6804,3021,undirected,1
6804,3022,undirected,1
6804,605,undirected,1
6804,3023,undirected,1
6804,26,undirected,1
6804,3024,undirected,1
6804,3025,undirected,1
6804,3026,undirected,1
6804,675,undirected,1
6804,3027,undirected,1
6804,3028,undirected,1
6804,1296,undirected,1
6804,92,undirected,1
6804,3029,undirected,1
6804,56,undirected,1
6804,525,undirected,1
6804,3030,undirected,1
6804,1731,undirected,1
6804,3031,undirected,1
6804,529,undirected,1
6804,2347,undirected,1
6804,3032,undirected,1
6804,3033,undirected,1
6804,3034,undirected,1
6804,353,undirected,1
6804,3019,undirected,1
6804,71,undirected,1
6804,3020,undirected,1
6804,3035,undirected,1
6804,3021,undirected,1
6804,3033,undirected,1
6804,3036,undirected,1
6804,605,undirected,1
6804,3023,undirected,1
6804,756,undirected,1
6804,3022,undirected,1
6804,3024,undirected,1
6804,3037,undirected,1
6804,3025,undirected,1
6804,364,undirected,1
6804,3038,undirected,1
6804,3026,undirected,1
6804,3039,undirected,1
6804,675,undirected,1
6804,3040,undirected,1
6804,3022,undirected,1
6804,3027,undirected,1
6804,3041,undirected,1
6804,3028,undirected,1
6804,92,undirected,1
6804,3029,undirected,1
6804,3042,undirected,1
6804,56,undirected,1
6804,3030,undirected,1
6804,525,undirected,1
6804,1731,undirected,1
6804,293,undirected,1
6804,3043,undirected,1
6804,3031,undirected,1
6804,529,undirected,1
6804,2347,undirected,1
6804,3032,undirected,1
6804,3044,undirected,1
6805,10,undirected,1
6805,99,undirected,1
6805,850,undirected,1
6805,113,undirected,1
6805,322,undirected,1
6805,71,undirected,1
6805,205,undirected,1
6805,137,undirected,1
6805,19,undirected,1
6805,177,undirected,1
6805,1127,undirected,1
6805,1559,undirected,1
6805,32,undirected,1
6805,2361,undirected,1
6805,40,undirected,1
6805,398,undirected,1
6805,2362,undirected,1
6805,188,undirected,1
6805,119,undirected,1
6805,156,undirected,1
6805,56,undirected,1
6805,436,undirected,1
6805,818,undirected,1
6805,2364,undirected,1
6805,126,undirected,1
6805,131,undirected,1
6692,505,undirected,1
6692,317,undirected,1
6692,653,undirected,1
6692,654,undirected,1
6692,655,undirected,1
6692,656,undirected,1
6692,657,undirected,1
6692,658,undirected,1
6692,136,undirected,1
6692,71,undirected,1
6692,272,undirected,1
6692,659,undirected,1
6692,660,undirected,1
6692,19,undirected,1
6692,661,undirected,1
6692,331,undirected,1
6692,662,undirected,1
6692,663,undirected,1
6692,664,undirected,1
6692,660,undirected,1
6692,665,undirected,1
6692,666,undirected,1
6692,667,undirected,1
6692,668,undirected,1
6692,669,undirected,1
6692,516,undirected,1
6692,670,undirected,1
6692,153,undirected,1
6692,671,undirected,1
6692,672,undirected,1
6692,673,undirected,1
6692,246,undirected,1
6692,674,undirected,1
6692,675,undirected,1
6692,676,undirected,1
6692,677,undirected,1
6692,678,undirected,1
6692,679,undirected,1
6692,190,undirected,1
6692,680,undirected,1
6692,92,undirected,1
6692,92,undirected,1
6692,681,undirected,1
6692,156,undirected,1
6692,56,undirected,1
6692,682,undirected,1
6692,57,undirected,1
6692,524,undirected,1
6692,683,undirected,1
6692,684,undirected,1
6692,685,undirected,1
6692,686,undirected,1
6692,687,undirected,1
6692,527,undirected,1
6692,688,undirected,1
6692,689,undirected,1
6692,532,undirected,1
6806,56,undirected,1
6806,26,undirected,1
6806,2365,undirected,1
6806,566,undirected,1
6806,87,undirected,1
6806,2246,undirected,1
6806,3045,undirected,1
6806,71,undirected,1
6806,1296,undirected,1
6806,3032,undirected,1
6806,2606,undirected,1
6807,316,undirected,1
6807,232,undirected,1
6807,2758,undirected,1
6807,1584,undirected,1
6807,2759,undirected,1
6807,71,undirected,1
6807,989,undirected,1
6807,536,undirected,1
6807,1312,undirected,1
6807,177,undirected,1
6807,3046,undirected,1
6807,26,undirected,1
6807,281,undirected,1
6807,743,undirected,1
6807,639,undirected,1
6807,335,undirected,1
6807,3047,undirected,1
6807,131,undirected,1
6807,295,undirected,1
6807,3048,undirected,1
6807,2796,undirected,1
6807,2770,undirected,1
6807,92,undirected,1
6807,56,undirected,1
6807,464,undirected,1
6807,2772,undirected,1
2440,615,undirected,1
2440,133,undirected,1
2440,691,undirected,1
2440,232,undirected,1
2440,692,undirected,1
2440,625,undirected,1
2440,654,undirected,1
2440,170,undirected,1
2440,693,undirected,1
2440,694,undirected,1
2440,317,undirected,1
2440,566,undirected,1
2440,99,undirected,1
2440,695,undirected,1
2440,11,undirected,1
2440,135,undirected,1
2440,696,undirected,1
2440,136,undirected,1
2440,71,undirected,1
2440,419,undirected,1
2440,272,undirected,1
2440,697,undirected,1
2440,698,undirected,1
2440,699,undirected,1
2440,700,undirected,1
2440,701,undirected,1
2440,330,undirected,1
2440,702,undirected,1
2440,703,undirected,1
2440,704,undirected,1
2440,705,undirected,1
2440,706,undirected,1
2440,566,undirected,1
2440,707,undirected,1
2440,708,undirected,1
2440,709,undirected,1
2440,151,undirected,1
2440,710,undirected,1
2440,711,undirected,1
2440,712,undirected,1
2440,713,undirected,1
2440,49,undirected,1
2440,714,undirected,1
2440,715,undirected,1
2440,155,undirected,1
2440,190,undirected,1
2440,191,undirected,1
2440,716,undirected,1
2440,56,undirected,1
2440,57,undirected,1
2440,60,undirected,1
2440,164,undirected,1
2440,717,undirected,1
2440,718,undirected,1
2440,719,undirected,1
2440,123,undirected,1
2440,720,undirected,1
2440,721,undirected,1
6808,412,undirected,1
6808,2120,undirected,1
6808,10,undirected,1
6808,2121,undirected,1
6808,1750,undirected,1
6808,2122,undirected,1
6808,566,undirected,1
6808,1529,undirected,1
6808,2123,undirected,1
6808,1136,undirected,1
6808,3049,undirected,1
6808,2127,undirected,1
6808,384,undirected,1
6808,138,undirected,1
6808,205,undirected,1
6808,418,undirected,1
6808,2128,undirected,1
6808,893,undirected,1
6808,1535,undirected,1
6808,2134,undirected,1
6808,2130,undirected,1
6808,2132,undirected,1
6808,1216,undirected,1
6808,2133,undirected,1
6808,2135,undirected,1
6808,2136,undirected,1
6808,1808,undirected,1
6808,2139,undirected,1
6808,2143,undirected,1
6808,494,undirected,1
6808,3050,undirected,1
6808,2147,undirected,1
6808,306,undirected,1
6808,250,undirected,1
6808,92,undirected,1
6808,156,undirected,1
6808,327,undirected,1
6808,2148,undirected,1
6808,2865,undirected,1
6808,376,undirected,1
6808,2152,undirected,1
6808,2153,undirected,1
6808,498,undirected,1
6808,3051,undirected,1
6808,502,undirected,1
6808,2157,undirected,1
6808,937,undirected,1
6808,2158,undirected,1
6808,442,undirected,1
6808,2160,undirected,1
1999,412,undirected,1
1999,2120,undirected,1
1999,10,undirected,1
1999,2121,undirected,1
1999,1750,undirected,1
1999,2122,undirected,1
1999,566,undirected,1
1999,1529,undirected,1
1999,2123,undirected,1
1999,1136,undirected,1
1999,2127,undirected,1
1999,384,undirected,1
1999,138,undirected,1
1999,205,undirected,1
1999,418,undirected,1
1999,2128,undirected,1
1999,893,undirected,1
1999,1535,undirected,1
1999,2134,undirected,1
1999,2130,undirected,1
1999,2132,undirected,1
1999,1216,undirected,1
1999,483,undirected,1
1999,2133,undirected,1
1999,2135,undirected,1
1999,2136,undirected,1
1999,3052,undirected,1
1999,1808,undirected,1
1999,487,undirected,1
1999,2139,undirected,1
1999,2143,undirected,1
1999,3053,undirected,1
1999,3054,undirected,1
1999,457,undirected,1
1999,2147,undirected,1
1999,306,undirected,1
1999,250,undirected,1
1999,92,undirected,1
1999,156,undirected,1
1999,327,undirected,1
1999,2148,undirected,1
1999,3055,undirected,1
1999,478,undirected,1
1999,376,undirected,1
1999,2152,undirected,1
1999,2153,undirected,1
1999,3051,undirected,1
1999,2157,undirected,1
1999,937,undirected,1
1999,3056,undirected,1
1999,2158,undirected,1
1999,3057,undirected,1
1999,442,undirected,1
1999,2160,undirected,1
6697,505,undirected,1
6697,317,undirected,1
6697,653,undirected,1
6697,654,undirected,1
6697,655,undirected,1
6697,656,undirected,1
6697,657,undirected,1
6697,658,undirected,1
6697,136,undirected,1
6697,272,undirected,1
6697,659,undirected,1
6697,660,undirected,1
6697,661,undirected,1
6697,331,undirected,1
6697,756,undirected,1
6697,662,undirected,1
6697,663,undirected,1
6697,664,undirected,1
6697,660,undirected,1
6697,665,undirected,1
6697,666,undirected,1
6697,667,undirected,1
6697,668,undirected,1
6697,669,undirected,1
6697,516,undirected,1
6697,670,undirected,1
6697,153,undirected,1
6697,671,undirected,1
6697,672,undirected,1
6697,673,undirected,1
6697,246,undirected,1
6697,684,undirected,1
6697,674,undirected,1
6697,675,undirected,1
6697,676,undirected,1
6697,677,undirected,1
6697,678,undirected,1
6697,679,undirected,1
6697,190,undirected,1
6697,680,undirected,1
6697,92,undirected,1
6697,92,undirected,1
6697,681,undirected,1
6697,156,undirected,1
6697,56,undirected,1
6697,158,undirected,1
6697,57,undirected,1
6697,524,undirected,1
6697,682,undirected,1
6697,683,undirected,1
6697,685,undirected,1
6697,686,undirected,1
6697,687,undirected,1
6697,527,undirected,1
6697,688,undirected,1
6697,689,undirected,1
6697,532,undirected,1
6809,3058,undirected,1
6809,3059,undirected,1
6809,19,undirected,1
6809,3060,undirected,1
6809,3061,undirected,1
6809,3062,undirected,1
6809,1740,undirected,1
6809,49,undirected,1
6809,3063,undirected,1
6809,3064,undirected,1
6809,688,undirected,1
6809,963,undirected,1
6809,500,undirected,1
6809,3065,undirected,1
6809,502,undirected,1
6809,3066,undirected,1
6809,3067,undirected,1
6809,3068,undirected,1
6809,1584,undirected,1
6809,1740,undirected,1
6809,3069,undirected,1
6809,3070,undirected,1
6809,3071,undirected,1
6809,3072,undirected,1
6809,3073,undirected,1
6809,3074,undirected,1
6809,3075,undirected,1
6809,3076,undirected,1
6809,3077,undirected,1
6809,3078,undirected,1
6809,3079,undirected,1
6809,63,undirected,1
6809,3080,undirected,1
6809,3081,undirected,1
6809,2388,undirected,1
6809,3082,undirected,1
6809,3083,undirected,1
6809,3084,undirected,1
6809,3085,undirected,1
6809,689,undirected,1
6809,3086,undirected,1
6809,1142,undirected,1
6809,773,undirected,1
6809,3087,undirected,1
6809,3088,undirected,1
6809,3089,undirected,1
6809,3090,undirected,1
6809,3091,undirected,1
6809,25,undirected,1
6809,3092,undirected,1
6809,3093,undirected,1
6809,3094,undirected,1
6809,3095,undirected,1
6809,3096,undirected,1
6809,63,undirected,1
6809,3097,undirected,1
6809,3098,undirected,1
6809,504,undirected,1
6809,3099,undirected,1
6809,3100,undirected,1
6809,3101,undirected,1
6809,3102,undirected,1
6809,3103,undirected,1
6809,3104,undirected,1
6809,3105,undirected,1
6809,3106,undirected,1
6809,3107,undirected,1
6809,3108,undirected,1
6809,3109,undirected,1
6809,3110,undirected,1
6809,3111,undirected,1
6809,1810,undirected,1
6809,3112,undirected,1
6809,3113,undirected,1
6809,3114,undirected,1
6809,584,undirected,1
6809,3115,undirected,1
6809,1115,undirected,1
6809,818,undirected,1
6809,650,undirected,1
6809,123,undirected,1
6810,3116,undirected,1
6810,3117,undirected,1
6810,100,undirected,1
6810,71,undirected,1
6810,3118,undirected,1
6810,60,undirected,1
6810,3119,undirected,1
6810,19,undirected,1
6810,21,undirected,1
6810,331,undirected,1
6810,26,undirected,1
6810,3120,undirected,1
6810,40,undirected,1
6810,1296,undirected,1
6810,56,undirected,1
6810,60,undirected,1
6810,458,undirected,1
6810,2347,undirected,1
6810,3121,undirected,1
6810,3032,undirected,1
6810,505,undirected,1
6810,3116,undirected,1
6810,168,undirected,1
6810,2593,undirected,1
6810,3117,undirected,1
6810,100,undirected,1
6810,71,undirected,1
6810,3118,undirected,1
6810,3119,undirected,1
6810,60,undirected,1
6810,19,undirected,1
6810,21,undirected,1
6810,331,undirected,1
6810,3120,undirected,1
6810,3037,undirected,1
6810,3122,undirected,1
6810,243,undirected,1
6810,40,undirected,1
6810,246,undirected,1
6810,3039,undirected,1
6810,3123,undirected,1
6810,2124,undirected,1
6810,92,undirected,1
6810,121,undirected,1
6810,56,undirected,1
6810,60,undirected,1
6810,458,undirected,1
6810,193,undirected,1
6810,529,undirected,1
6810,2347,undirected,1
6810,3121,undirected,1
6810,445,undirected,1
6810,3032,undirected,1
6811,170,undirected,1
6811,3124,undirected,1
6811,10,undirected,1
6811,566,undirected,1
6811,696,undirected,1
6811,99,undirected,1
6811,137,undirected,1
6811,3125,undirected,1
6811,1245,undirected,1
6811,19,undirected,1
6811,26,undirected,1
6811,1127,undirected,1
6811,1211,undirected,1
6811,183,undirected,1
6811,335,undirected,1
6811,3126,undirected,1
6811,153,undirected,1
6811,121,undirected,1
6811,92,undirected,1
6811,156,undirected,1
6811,56,undirected,1
6811,60,undirected,1
6811,2844,undirected,1
6811,768,undirected,1
6811,3127,undirected,1
6811,1143,undirected,1
6695,722,undirected,1
6695,723,undirected,1
6695,724,undirected,1
6695,725,undirected,1
6695,726,undirected,1
6695,88,undirected,1
6695,415,undirected,1
6695,71,undirected,1
6695,322,undirected,1
6695,16,undirected,1
6695,727,undirected,1
6695,551,undirected,1
6695,19,undirected,1
6695,27,undirected,1
6695,549,undirected,1
6695,728,undirected,1
6695,729,undirected,1
6695,566,undirected,1
6695,243,undirected,1
6695,124,undirected,1
6695,730,undirected,1
6695,295,undirected,1
6695,50,undirected,1
6695,63,undirected,1
6695,52,undirected,1
6695,455,undirected,1
6695,457,undirected,1
6695,556,undirected,1
6695,731,undirected,1
6695,250,undirected,1
6695,732,undirected,1
6695,156,undirected,1
6695,92,undirected,1
6695,733,undirected,1
6695,57,undirected,1
6695,371,undirected,1
6695,734,undirected,1
6695,735,undirected,1
6695,557,undirected,1
6695,64,undirected,1
6695,561,undirected,1
6695,123,undirected,1
6695,736,undirected,1
6812,133,undirected,1
6812,625,undirected,1
6812,10,undirected,1
6812,564,undirected,1
6812,99,undirected,1
6812,630,undirected,1
6812,138,undirected,1
6812,989,undirected,1
6812,19,undirected,1
6812,390,undirected,1
6812,3128,undirected,1
6812,49,undirected,1
6812,3129,undirected,1
6812,3130,undirected,1
6812,3131,undirected,1
6812,56,undirected,1
6812,160,undirected,1
6812,60,undirected,1
6812,3132,undirected,1
6812,3133,undirected,1
6812,3134,undirected,1
6812,3135,undirected,1
6812,123,undirected,1
6812,131,undirected,1
6813,133,undirected,1
6813,10,undirected,1
6813,99,undirected,1
6813,136,undirected,1
6813,71,undirected,1
6813,138,undirected,1
6813,989,undirected,1
6813,19,undirected,1
6813,390,undirected,1
6813,49,undirected,1
6813,3129,undirected,1
6813,3130,undirected,1
6813,3131,undirected,1
6813,121,undirected,1
6813,56,undirected,1
6813,160,undirected,1
6813,60,undirected,1
6813,163,undirected,1
6813,3132,undirected,1
6813,3133,undirected,1
6813,3135,undirected,1
6813,64,undirected,1
6813,123,undirected,1
6813,131,undirected,1
6814,168,undirected,1
6814,264,undirected,1
6814,2713,undirected,1
6814,138,undirected,1
6814,19,undirected,1
6814,3136,undirected,1
6814,33,undirected,1
6814,151,undirected,1
6814,3137,undirected,1
6814,1380,undirected,1
6814,41,undirected,1
6814,492,undirected,1
6814,41,undirected,1
6814,49,undirected,1
6814,63,undirected,1
6814,3138,undirected,1
6814,455,undirected,1
6814,457,undirected,1
6814,854,undirected,1
6814,409,undirected,1
6814,439,undirected,1
6814,63,undirected,1
6814,64,undirected,1
6814,503,undirected,1
6814,123,undirected,1
